species_name,occurrence_no,accepted_name,phylum,class,order,family,genus,lat,lng,diet,life_habit,environment,taxon_environment,primary_name,era_early,era_late
abjectus,860438,Eopecten,Mollusca,Bivalvia,Pectinida,Pectinidae,Eopecten,-28.366667,-69.966667,suspension feeder,low-level epifaunal,open shallow subtidal,marine,Eopecten,Jurassic,No especificado
abjectus,860439,Eopecten,Mollusca,Bivalvia,Pectinida,Pectinidae,Eopecten,-27.333332,-69.75,suspension feeder,low-level epifaunal,open shallow subtidal,marine,Eopecten,Jurassic,No especificado
abjectus,860440,Eopecten,Mollusca,Bivalvia,Pectinida,Pectinidae,Eopecten,-28.25,-69.949997,suspension feeder,low-level epifaunal,open shallow subtidal,marine,Eopecten,Jurassic,No especificado
anglica,860441,Pleurotomaria anglica,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Pleurotomariidae,Pleurotomaria,-21.65,-69.533333,omnivore,epifaunal,open shallow subtidal,,Pleurotomaria,Jurassic,No especificado
sp.,860442,Eucyclus,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Eucyclidae,Eucyclus,-21.65,-69.533333,grazer,epifaunal,open shallow subtidal,,Eucyclus,Jurassic,No especificado
abjectus,860443,Eopecten,Mollusca,Bivalvia,Pectinida,Pectinidae,Eopecten,-28.383333,-69.949997,suspension feeder,low-level epifaunal,open shallow subtidal,marine,Eopecten,Jurassic,No especificado
sp.,860515,Pseudonerinea,Mollusca,Gastropoda,Heterostropha,Tubiferidae,Pseudonerinea,-27.299999,-69.5,carnivore,epifaunal,open shallow subtidal,,Pseudonerinea,Jurassic,No especificado
neuquena,860535,Homomya neuquena,Mollusca,Bivalvia,Pholadomyida,Pholadomyidae,Homomya,-26.25,-69.25,suspension feeder,deep infaunal,open shallow subtidal,,Homomya,Jurassic,No especificado
concinnus,860601,Grammatodon concinnus,Mollusca,Bivalvia,Arcida,Parallelodontidae,Grammatodon,-26.25,-69.25,suspension feeder,low-level epifaunal,open shallow subtidal,,Grammatodon,Jurassic,No especificado
imbricatus,860602,Modiolus (Modiolus) imbricatus,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus (Modiolus),-26.25,-69.25,suspension feeder,semi-infaunal,open shallow subtidal,"lagoonal,coastal,inner shelf,outer shelf,oceanic,brackish,freshwater",Modiolus,Jurassic,No especificado
ovum,860603,Nuculana (Praesaccella) ovum,Mollusca,Bivalvia,Nuculanida,Nuculanidae,Nuculana (Praesaccella),-26.25,-69.25,"deposit feeder, suspension feeder",infaunal,open shallow subtidal,"coastal,inner shelf,outer shelf,oceanic",Nuculana,Jurassic,No especificado
lonsdalei,860604,Modiolus (Modiolus),Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus (Modiolus),-26.25,-69.25,suspension feeder,semi-infaunal,open shallow subtidal,"lagoonal,coastal,inner shelf,outer shelf,oceanic,brackish,freshwater",Modiolus,Jurassic,No especificado
auritus,860605,Camptonectes (Camptonectes) auritus,Mollusca,Bivalvia,Pectinida,Pectinidae,Camptonectes (Camptonectes),-26.25,-69.25,suspension feeder,low-level epifaunal,open shallow subtidal,marine,Camptonectes,Jurassic,No especificado
proboscidea,860634,Goniomya (Goniomya) proboscidea,Mollusca,Bivalvia,Pholadomyida,Pholadomyidae,Goniomya (Goniomya),-26.450001,-69.333336,suspension feeder,deep infaunal,open shallow subtidal,,Goniomya,Jurassic,No especificado
carrascoensis,860705,Chilecebus carrascoensis,Chordata,Mammalia,Primates,NO_FAMILY_SPECIFIED,Chilecebus,-34.200001,-70.099998,omnivore,arboreal,terrestrial indet.,terrestrial,Chilecebus,Neogene,No especificado
indet.,860706,Rodentia,Chordata,Mammalia,Rodentia,,,-34.200001,-70.099998,herbivore,ground dwelling,terrestrial indet.,terrestrial,Rodentia,Neogene,No especificado
indet.,860707,Notoungulata,Chordata,Mammalia,Notoungulata,,,-34.200001,-70.099998,herbivore,scansorial,terrestrial indet.,terrestrial,Notoungulata,Neogene,No especificado
fidicula,860762,Pholadomya (Pholadomya) fidicula,Mollusca,Bivalvia,Pholadomyida,Pholadomyidae,Pholadomya (Pholadomya),-26.450001,-69.333336,suspension feeder,deep infaunal,open shallow subtidal,,Pholadomya,Jurassic,No especificado
peregrina,860763,Gresslya peregrina,Mollusca,Bivalvia,Pholadida,Ceratomyidae,Gresslya,-26.450001,-69.333336,suspension feeder,deep infaunal,open shallow subtidal,,Gresslya,Jurassic,No especificado
uniformis,860764,Pleuromya uniformis,Mollusca,Bivalvia,Pholadida,Pleuromyidae,Pleuromya,-26.450001,-69.333336,suspension feeder,infaunal,open shallow subtidal,,Pleuromya,Jurassic,No especificado
undulata,860765,Cercomya undulata,Mollusca,Bivalvia,Pandorida,Laternulidae,Cercomya,-26.450001,-69.333336,suspension feeder,deep infaunal,open shallow subtidal,,Cercomy,Jurassic,No especificado
rugosum,860766,Ctenostreon rugosum,Mollusca,Bivalvia,Pectinida,Limidae,Ctenostreon,-26.450001,-69.333336,suspension feeder,low-level epifaunal,open shallow subtidal,marine,Ctenostreon,Jurassic,No especificado
hirsonensis,860767,Parallelodon hirsonensis,Mollusca,Bivalvia,Arcida,Parallelodontidae,Parallelodon,-26.450001,-69.333336,suspension feeder,low-level epifaunal,open shallow subtidal,,Parallelodon,Jurassic,No especificado
roemeri,860770,Limea (Pseudolimea) roemeri,Mollusca,Bivalvia,Pectinida,Limidae,Pseudolimea,-26.450001,-69.333336,suspension feeder,low-level epifaunal,open shallow subtidal,marine,Pseudolimea,Jurassic,No especificado
rapa,860771,Harpax rapa,Mollusca,Bivalvia,Pectinida,Plicatulidae,Harpax,-26.450001,-69.333336,suspension feeder,epifaunal,open shallow subtidal,marine,Plicatula,Jurassic,No especificado
longistriatum,860772,Actinostreon,Mollusca,Bivalvia,Ostreida,Palaeolophidae,Actinostreon,-26.450001,-69.333336,suspension feeder,epifaunal,open shallow subtidal,"marine,brackish",Actinostreon,Jurassic,No especificado
dumortieri,860773,Gryphaea (Gryphaea) dumortieri,Mollusca,Bivalvia,Ostreida,Gryphaeidae,Gryphaea (Gryphaea),-26.450001,-69.333336,suspension feeder,epifaunal,open shallow subtidal,"marine,brackish",Gryphaea,Jurassic,No especificado
radiata,860808,Placunopsis radiata,Mollusca,Bivalvia,Pectinida,Anomiidae,Placunopsis,-26.450001,-69.333336,suspension feeder,"epifaunal, gregarious",open shallow subtidal,marine,Placunopsis,Jurassic,No especificado
pumilum,860830,Parvamussium pumilum,Mollusca,Bivalvia,Pectinida,Propeamussiidae,Parvamussium,-26.450001,-69.333336,carnivore,epifaunal,open shallow subtidal,marine,Propeamussium,Jurassic,No especificado
pumilum,860831,Parvamussium pumilum,Mollusca,Bivalvia,Pectinida,Propeamussiidae,Parvamussium,-26.450001,-69.333336,carnivore,epifaunal,open shallow subtidal,marine,Propeamussium,Jurassic,No especificado
corneolum,860832,Entolium (Entolium) corneolum,Mollusca,Bivalvia,Pectinida,Entoliidae,Entolium (Entolium),-26.450001,-69.333336,suspension feeder,epifaunal,open shallow subtidal,marine,Entolium,Jurassic,No especificado
corneolum,860833,Entolium (Entolium) corneolum,Mollusca,Bivalvia,Pectinida,Entoliidae,Entolium (Entolium),-26.450001,-69.333336,suspension feeder,epifaunal,open shallow subtidal,marine,Entolium,Jurassic,No especificado
auritus,860862,Camptonectes (Camptonectes) auritus,Mollusca,Bivalvia,Pectinida,Pectinidae,Camptonectes (Camptonectes),-26.450001,-69.333336,suspension feeder,low-level epifaunal,open shallow subtidal,marine,Camptonectes,Jurassic,No especificado
niger,872221,Enoplochiton niger,Mollusca,Polyplacophora,Chitonida,Chitonidae,Enoplochiton,-20.75,-70.199997,grazer,epifaunal,coastal indet.,"marine,brackish",Enoplochiton,Quaternary,No especificado
sp.,872222,Chiton,Mollusca,Polyplacophora,Chitonida,Chitonidae,Chiton,-20.75,-70.199997,grazer,epifaunal,coastal indet.,"marine,brackish",Chiton,Quaternary,No especificado
ater,872223,Aulacomya atra,Mollusca,Bivalvia,Mytilida,Mytilidae,Aulacomya,-20.75,-70.199997,suspension feeder,epifaunal,coastal indet.,"lagoonal,coastal,inner shelf,outer shelf,oceanic,brackish,freshwater",Aulacomya,Quaternary,No especificado
chorus,872224,Choromytilus chorus,Mollusca,Bivalvia,Mytilida,Mytilidae,Choromytilus,-20.75,-70.199997,suspension feeder,epifaunal,coastal indet.,"lagoonal,coastal,inner shelf,outer shelf,oceanic,brackish,freshwater",Choromytilus,Quaternary,No especificado
ovatus,872225,Glycymeris ovata,Mollusca,Bivalvia,Arcida,Glycymerididae,Glycymeris,-20.75,-70.199997,suspension feeder,infaunal,coastal indet.,"coastal,inner shelf,outer shelf,oceanic",Glycymeris,Quaternary,No especificado
donacium,872226,Mesodesma donacium,Mollusca,Bivalvia,Veneroidei,Mesodesmatidae,Mesodesma,-20.75,-70.199997,suspension feeder,infaunal,coastal indet.,,Mesodesma,Quaternary,No especificado
edulis,872227,Mulinia edulis,Mollusca,Bivalvia,Veneroidei,Mactridae,Mulinia,-20.75,-70.199997,suspension feeder,infaunal,coastal indet.,,Mulinia,Quaternary,No especificado
thaca,872228,Leukoma thaca,Mollusca,Bivalvia,Veneroidei,Veneridae,Leukoma,-20.75,-70.199997,suspension feeder,infaunal,coastal indet.,,Protothaca,Quaternary,No especificado
cuneata,872229,Nuculana cuneata,Mollusca,Bivalvia,Nuculanida,Nuculanidae,Nuculana,-20.75,-70.199997,"deposit feeder, suspension feeder",infaunal,coastal indet.,"coastal,inner shelf,outer shelf,oceanic",Nuculana,Quaternary,No especificado
solida,872230,Semele (Semele) solida,Mollusca,Bivalvia,Cardiida,Semelidae,Semele (Semele),-20.75,-70.199997,deposit feeder,infaunal,coastal indet.,,Semele,Quaternary,No especificado
dombeii,872231,Tagelus dombeii,Mollusca,Bivalvia,Cardiida,Solecurtidae,Tagelus,-20.75,-70.199997,suspension feeder,infaunal,coastal indet.,,Tagelus,Quaternary,No especificado
antiqua,872232,Ameghinomya antiqua,Mollusca,Bivalvia,Veneroidei,Veneridae,Ameghinomya,-20.75,-70.199997,suspension feeder,infaunal,coastal indet.,,Venus,Quaternary,No especificado
indet.,872233,Veneridae,Mollusca,Bivalvia,Veneroidei,Veneridae,,-20.75,-70.199997,suspension feeder,infaunal,coastal indet.,,Veneridae,Quaternary,No especificado
trochiformis,872234,Calyptraea (Trochita) trochiformis,Mollusca,Gastropoda,Neotaenioglossa,Calyptraeidae,Trochita,-20.75,-70.199997,suspension feeder,epifaunal,coastal indet.,,Calyptraea,Quaternary,No especificado
concholepas,872235,Concholepas concholepas,Mollusca,Gastropoda,Neogastropoda,Muricidae,Concholepas,-20.75,-70.199997,carnivore,epifaunal,coastal indet.,,Concholepas,Quaternary,No especificado
crassilabrum,872236,Crassilabrum crassilabrum,Mollusca,Gastropoda,Neogastropoda,Muricidae,Crassilabrum,-20.75,-70.199997,carnivore,epifaunal,coastal indet.,,Crassilabrum,Quaternary,No especificado
dilatata,872237,Crepipatella dilatata,Mollusca,Gastropoda,Neotaenioglossa,Calyptraeidae,Crepipatella,-20.75,-70.199997,suspension feeder,epifaunal,coastal indet.,,Crepidula,Quaternary,No especificado
peruviana,872238,Echinolittorina peruviana,Mollusca,Gastropoda,Sorbeoconcha,Littorinidae,Echinolittorina,-20.75,-70.199997,grazer,epifaunal,coastal indet.,,Echinolittorina,Quaternary,No especificado
pulchra,872239,Fissurella (Fissurella) pulchra,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Fissurella (Fissurella),-20.75,-70.199997,grazer,epifaunal,coastal indet.,,Fissurella,Quaternary,No especificado
sp.,872240,Fissurella,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Fissurella,-20.75,-70.199997,grazer,epifaunal,coastal indet.,,Fissurella,Quaternary,No especificado
unifasciata,872241,Alia unifasciata,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Pyrene (Alia),-20.75,-70.199997,carnivore,epifaunal,coastal indet.,,Mitrella,Quaternary,No especificado
gayi,872242,Nassarius gayi,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Nassarius,-20.75,-70.199997,carnivore,semi-infaunal,coastal indet.,,Nassarius,Quaternary,No especificado
peruviana,872243,Oliva peruviana,Mollusca,Gastropoda,Neogastropoda,Olividae,Oliva,-20.75,-70.199997,carnivore,epifaunal,coastal indet.,,Oliva,Quaternary,No especificado
uber,872244,Polinices uber,Mollusca,Gastropoda,Sorbeoconcha,Naticidae,Polinices,-20.75,-70.199997,carnivore,semi-infaunal,coastal indet.,,Polinices,Quaternary,No especificado
scabrum,872245,Priene scabrum,Mollusca,Gastropoda,Sorbeoconcha,Ranellidae,Priene,-20.75,-70.199997,carnivore,epifaunal,coastal indet.,,Priene,Quaternary,No especificado
niger,872246,Prisogaster niger,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Turbinidae,Prisogaster,-20.75,-70.199997,grazer,epifaunal,coastal indet.,,Prisogaster,Quaternary,No especificado
ceciliana,872247,Patelloida ceciliana,Mollusca,Gastropoda,Patellida,Lottiidae,Patelloida,-20.75,-70.199997,grazer,epifaunal,coastal indet.,,Scurria,Quaternary,No especificado
orbignyi,872248,Lottia orbignyi,Mollusca,Gastropoda,Patellida,Lottiidae,Lottia,-20.75,-70.199997,grazer,epifaunal,coastal indet.,,Scurria,Quaternary,No especificado
scurra,872249,Scurria scurra,Mollusca,Gastropoda,Patellida,Lottiidae,Scurria,-20.75,-70.199997,grazer,epifaunal,coastal indet.,,Scurria,Quaternary,No especificado
sp.,872250,Scurria,Mollusca,Gastropoda,Patellida,Lottiidae,Scurria,-20.75,-70.199997,grazer,epifaunal,coastal indet.,,Scurria,Quaternary,No especificado
luctuosa,872251,Chlorostoma luctuosum,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Trochidae,Chlorostoma,-20.75,-70.199997,grazer,epifaunal,coastal indet.,,Tegula,Quaternary,No especificado
quadricostata,872252,Cantallocostoma quadricostatum,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Tegulidae,Cantallocostoma,-20.75,-70.199997,grazer,epifaunal,coastal indet.,,Tegula,Quaternary,No especificado
tridentata,872253,Tegula tridentata,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Tegulidae,Tegula,-20.75,-70.199997,grazer,epifaunal,coastal indet.,,Tegula,Quaternary,No especificado
cingulata,872254,Incatella cingulata,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Turritellidae,Incatella,-20.75,-70.199997,suspension feeder,semi-infaunal,coastal indet.,,Turritella,Quaternary,No especificado
psittacus,872255,Austromegabalanus,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Austromegabalanus,-20.75,-70.199997,suspension feeder,"epifaunal, gregarious",coastal indet.,,Austromegabalanus,Quaternary,No especificado
flosculus,872256,Notobalanus flosculus,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Notobalanus,-20.75,-70.199997,suspension feeder,"epifaunal, gregarious",coastal indet.,,Balanus,Quaternary,No especificado
indet.,872257,Decapoda,Arthropoda,Malacostraca,Decapoda,,,-20.75,-70.199997,carnivore,epifaunal,coastal indet.,,Decapoda,Quaternary,No especificado
niger,872258,Tetrapygus niger,Echinodermata,Echinoidea,Arbacioida,NO_FAMILY_SPECIFIED,Tetrapygus,-20.75,-70.199997,grazer,low-level epifaunal,coastal indet.,marine,Tetrapygus,Quaternary,No especificado
peruviana,872553,Anomia peruviana,Mollusca,Bivalvia,Pectinida,Anomiidae,Anomia,-23.4,-70.533333,suspension feeder,epifaunal,marginal marine indet.,marine,Anomia,Neogene,No especificado
ventricosus,872554,Argopecten ventricosus,Mollusca,Bivalvia,Pectinida,Pectinidae,Argopecten,-23.4,-70.533333,suspension feeder,epifaunal,marginal marine indet.,marine,Argopecten,Neogene,No especificado
purpuratus,872555,Argopecten purpuratus,Mollusca,Bivalvia,Pectinida,Pectinidae,Argopecten,-23.4,-70.533333,suspension feeder,epifaunal,marginal marine indet.,marine,Argopecten,Neogene,No especificado
simpsoni,872556,Chlamys,Mollusca,Bivalvia,Pectinida,Pectinidae,Chlamys,-23.4,-70.533333,suspension feeder,epifaunal,marginal marine indet.,marine,Chlamys,Neogene,No especificado
vidali,872557,Chlamys,Mollusca,Bivalvia,Pectinida,Pectinidae,Chlamys,-23.4,-70.533333,suspension feeder,epifaunal,marginal marine indet.,marine,Chlamys,Neogene,No especificado
chorus,872558,Choromytilus chorus,Mollusca,Bivalvia,Mytilida,Mytilidae,Choromytilus,-23.4,-70.533333,suspension feeder,epifaunal,marginal marine indet.,"lagoonal,coastal,inner shelf,outer shelf,oceanic,brackish,freshwater",Choromytilus,Neogene,No especificado
peruvianus,872559,Donax,Mollusca,Bivalvia,Cardiida,Donacidae,Donax,-23.4,-70.533333,suspension feeder,infaunal,marginal marine indet.,,Donax,Neogene,No especificado
ponderosa,872560,Dosinia ponderosa,Mollusca,Bivalvia,Veneroidei,Veneridae,Dosinia,-23.4,-70.533333,suspension feeder,infaunal,marginal marine indet.,,Dosinia,Neogene,No especificado
ovatus,872561,Glycymeris ovata,Mollusca,Bivalvia,Arcida,Glycymerididae,Glycymeris,-23.4,-70.533333,suspension feeder,infaunal,marginal marine indet.,"coastal,inner shelf,outer shelf,oceanic",Glycymeris,Neogene,No especificado
procera,872562,Mexicardia procera,Mollusca,Bivalvia,Cardiida,Cardiidae,Trachycardium (Mexicardia),-23.4,-70.533333,suspension feeder,infaunal,marginal marine indet.,,Mexicardia,Neogene,No especificado
sp.,872563,Ostrea,Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea,-23.4,-70.533333,suspension feeder,epifaunal,marginal marine indet.,"hypersaline,marine,brackish",Ostrea,Neogene,No especificado
sp.,872564,Panopea,Mollusca,Bivalvia,Hiatellida,Hiatellidae,Panopea,-23.4,-70.533333,suspension feeder,deep infaunal,marginal marine indet.,,Panopea,Neogene,No especificado
solida,872565,Semele (Semele) solida,Mollusca,Bivalvia,Cardiida,Semelidae,Semele (Semele),-23.4,-70.533333,deposit feeder,infaunal,marginal marine indet.,,Semele,Neogene,No especificado
megodon,872566,Undulostrea megodon,Mollusca,Bivalvia,Ostreida,Ostreidae,Undulostrea,-23.4,-70.533333,suspension feeder,epifaunal,marginal marine indet.,"hypersaline,marine,brackish",Undulostrea,Neogene,No especificado
punctulata,872567,Bulla punctulata,Mollusca,Gastropoda,Cephalaspidea,Bullidae,Bulla,-23.4,-70.533333,carnivore,semi-infaunal,marginal marine indet.,,Bulla,Neogene,No especificado
stercusmuscarum,872568,Cerithium (Thericium) stercusmuscarum,Mollusca,Gastropoda,Sorbeoconcha,Campanilidae,Thericium,-23.4,-70.533333,grazer,epifaunal,marginal marine indet.,,Cerithium,Neogene,No especificado
blainvillei,872569,Chorus,Mollusca,Gastropoda,Neogastropoda,Thaisidae,Chorus,-23.4,-70.533333,carnivore,low-level epifaunal,marginal marine indet.,,Chorus,Neogene,No especificado
nodosa,872570,Concholepas nodosa,Mollusca,Gastropoda,Neogastropoda,Muricidae,Concholepas,-23.4,-70.533333,carnivore,epifaunal,marginal marine indet.,,Concholepas,Neogene,No especificado
dilatata,872571,Crepipatella dilatata,Mollusca,Gastropoda,Neotaenioglossa,Calyptraeidae,Crepipatella,-23.4,-70.533333,suspension feeder,epifaunal,marginal marine indet.,,Crepidula,Neogene,No especificado
remondi,872572,Fusinus,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Fusinus,-23.4,-70.533333,carnivore,epifaunal,marginal marine indet.,,Fusinus,Neogene,No especificado
mirabilis,872573,Herminespina mirabilis,Mollusca,Gastropoda,Neogastropoda,Muricidae,Herminespina,-23.4,-70.533333,carnivore,epifaunal,marginal marine indet.,,Herminespina,Neogene,No especificado
cingulatiformis,872574,Incatella cingulatiformis,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Turritellidae,Incatella,-23.4,-70.533333,suspension feeder,semi-infaunal,marginal marine indet.,,Incatella,Neogene,No especificado
peruviana,872575,Oliva peruviana,Mollusca,Gastropoda,Neogastropoda,Olividae,Oliva,-23.4,-70.533333,carnivore,epifaunal,marginal marine indet.,,Oliva,Neogene,No especificado
sp.,872576,Olivella,Mollusca,Gastropoda,Neogastropoda,Olividae,Olivella,-23.4,-70.533333,carnivore,epifaunal,marginal marine indet.,,Olivella,Neogene,No especificado
sp.,872577,Patella,Mollusca,Gastropoda,Patellogastropoda,Patellidae,Patella,-23.4,-70.533333,grazer,epifaunal,marginal marine indet.,"marine,brackish",Patella,Neogene,No especificado
atra,872578,Chlorostoma atrum,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Trochidae,Chlorostoma,-23.4,-70.533333,grazer,epifaunal,marginal marine indet.,,Tegula,Neogene,No especificado
fluctuosus,872579,Turbo (Callopoma) fluctuosus,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Turbinidae,Turbo (Callopoma),-23.4,-70.533333,grazer,epifaunal,marginal marine indet.,,Turbo,Neogene,No especificado
cassidiformis,872580,Xanthochorus cassidiformis,Mollusca,Gastropoda,Neogastropoda,Muricidae,Xanthochorus,-23.4,-70.533333,carnivore,epifaunal,marginal marine indet.,,Xanthochorus,Neogene,No especificado
